DPNOM,COD_MUNICIPIO,MPNOM,AÑO,Total
Cundinamarca,25807,Tibirita,2020,3285
Cundinamarca,25807,Tibirita,2021,3415
Cundinamarca,25815,Tocaima,2018,15735
Cundinamarca,25815,Tocaima,2019,16136
Cundinamarca,25815,Tocaima,2020,16611
Cundinamarca,25815,Tocaima,2021,17271
Cundinamarca,25817,Tocancipá,2018,39996
Cundinamarca,25817,Tocancipá,2019,43020
Cundinamarca,25817,Tocancipá,2020,45714
Cundinamarca,25817,Tocancipá,2021,47539
Cundinamarca,25823,Topaipí,2018,4139
Cundinamarca,25823,Topaipí,2019,4189
Cundinamarca,25823,Topaipí,2020,4284
Cundinamarca,25823,Topaipí,2021,4454
Cundinamarca,25839,Ubalá,2018,7717
Cundinamarca,25839,Ubalá,2019,7696
Cundinamarca,25839,Ubalá,2020,7789
Cundinamarca,25839,Ubalá,2021,8098
Cundinamarca,25841,Ubaque,2018,6727
Cundinamarca,25841,Ubaque,2019,6875
Cundinamarca,25841,Ubaque,2020,7067
Cundinamarca,25841,Ubaque,2021,7348
Cundinamarca,25843,Villa de San Diego de Ubaté,2018,42558
Cundinamarca,25843,Villa de San Diego de Ubaté,2019,44802
Cundinamarca,25843,Villa de San Diego de Ubaté,2020,46911
Cundinamarca,25843,Villa de San Diego de Ubaté,2021,48774
Cundinamarca,25845,Une,2018,6945
Cundinamarca,25845,Une,2019,7144
Cundinamarca,25845,Une,2020,7371
Cundinamarca,25845,Une,2021,7664
Cundinamarca,25851,Útica,2018,4246
Cundinamarca,25851,Útica,2019,4324
Cundinamarca,25851,Útica,2020,4434
Cundinamarca,25851,Útica,2021,4610
Cundinamarca,25862,Vergara,2018,6847
Cundinamarca,25862,Vergara,2019,6975
Cundinamarca,25862,Vergara,2020,7167
Cundinamarca,25862,Vergara,2021,7452
Cundinamarca,25867,Vianí,2018,4339
Cundinamarca,25867,Vianí,2019,4497
Cundinamarca,25867,Vianí,2020,4667
Cundinamarca,25867,Vianí,2021,4852
Cundinamarca,25871,Villagómez,2018,1758
Cundinamarca,25871,Villagómez,2019,1783
Cundinamarca,25871,Villagómez,2020,1826
Cundinamarca,25871,Villagómez,2021,1899
Cundinamarca,25873,Villapinzón,2018,17187
Cundinamarca,25873,Villapinzón,2019,17796
Cundinamarca,25873,Villapinzón,2020,18433
Cundinamarca,25873,Villapinzón,2021,19165
Cundinamarca,25875,Villeta,2018,26873
Cundinamarca,25875,Villeta,2019,27986
Cundinamarca,25875,Villeta,2020,29128
Cundinamarca,25875,Villeta,2021,30285
Cundinamarca,25878,Viotá,2018,13234
Cundinamarca,25878,Viotá,2019,13508
Cundinamarca,25878,Viotá,2020,13878
Cundinamarca,25878,Viotá,2021,14429
Cundinamarca,25885,Yacopí,2018,12322
Cundinamarca,25885,Yacopí,2019,12367
Cundinamarca,25885,Yacopí,2020,12564
Cundinamarca,25885,Yacopí,2021,13063
Cundinamarca,25898,Zipacón,2018,4659
Cundinamarca,25898,Zipacón,2019,4836
Cundinamarca,25898,Zipacón,2020,5022
Cundinamarca,25898,Zipacón,2021,5221
Cundinamarca,25899,Zipaquirá,2018,130537
Cundinamarca,25899,Zipaquirá,2019,138654
Cundinamarca,25899,Zipaquirá,2020,146352
Cundinamarca,25899,Zipaquirá,2021,152195
Chocó,27001,Quibdó,2018,129237
Chocó,27001,Quibdó,2019,130042
Chocó,27001,Quibdó,2020,130825
Chocó,27001,Quibdó,2021,131886
Chocó,27006,Acandí,2018,13999
Chocó,27006,Acandí,2019,14085
Chocó,27006,Acandí,2020,14159
Chocó,27006,Acandí,2021,14274
Chocó,27025,Alto Baudó,2018,27584
Chocó,27025,Alto Baudó,2019,27982
Chocó,27025,Alto Baudó,2020,28293
Chocó,27025,Alto Baudó,2021,28528
Chocó,27050,Atrato,2018,6063
Chocó,27050,Atrato,2019,6145
Chocó,27050,Atrato,2020,6208
Chocó,27050,Atrato,2021,6259
Chocó,27073,Bagadó,2018,11011
Chocó,27073,Bagadó,2019,11149
Chocó,27073,Bagadó,2020,11262
Chocó,27073,Bagadó,2021,11355
Chocó,27075,Bahía Solano,2018,10123
Chocó,27075,Bahía Solano,2019,10207
Chocó,27075,Bahía Solano,2020,10279
Chocó,27075,Bahía Solano,2021,10362
Chocó,27077,Bajo Baudó,2018,29957
Chocó,27077,Bajo Baudó,2019,30263
Chocó,27077,Bajo Baudó,2020,30472
Chocó,27077,Bajo Baudó,2021,30719
Chocó,27099,Bojayá,2018,12073
Chocó,27099,Bojayá,2019,12212
Chocó,27099,Bojayá,2020,12326
Chocó,27099,Bojayá,2021,12428
Chocó,27135,El Cantón del San Pablo,2018,6116
Chocó,27135,El Cantón del San Pablo,2019,6210
Chocó,27135,El Cantón del San Pablo,2020,6286
Chocó,27135,El Cantón del San Pablo,2021,6338
Chocó,27150,Carmen del Darién,2018,18433
Chocó,27150,Carmen del Darién,2019,18930
Chocó,27150,Carmen del Darién,2020,19509
Chocó,27150,Carmen del Darién,2021,19671
Chocó,27160,Cértegui,2018,5635
Chocó,27160,Cértegui,2019,5705
Chocó,27160,Cértegui,2020,5760
Chocó,27160,Cértegui,2021,5808
Chocó,27205,Condoto,2018,12663
Chocó,27205,Condoto,2019,12464
Chocó,27205,Condoto,2020,12367
Chocó,27205,Condoto,2021,12467
Chocó,27245,El Carmen de Atrato,2018,8193
Chocó,27245,El Carmen de Atrato,2019,8197
Chocó,27245,El Carmen de Atrato,2020,8212
Chocó,27245,El Carmen de Atrato,2021,8278
Chocó,27250,El Litoral del San Juan,2018,21669
Chocó,27250,El Litoral del San Juan,2019,22242
Chocó,27250,El Litoral del San Juan,2020,22890
Chocó,27250,El Litoral del San Juan,2021,23080
Chocó,27361,Istmina,2018,30742
Chocó,27361,Istmina,2019,30739
Chocó,27361,Istmina,2020,30806
Chocó,27361,Istmina,2021,31055
Chocó,27372,Juradó,2018,6685
Chocó,27372,Juradó,2019,6774
Chocó,27372,Juradó,2020,6841
Chocó,27372,Juradó,2021,6898
Chocó,27413,Lloró,2018,9786
Chocó,27413,Lloró,2019,9850
Chocó,27413,Lloró,2020,9913
Chocó,27413,Lloró,2021,9993
Chocó,27425,Medio Atrato,2018,10672
Chocó,27425,Medio Atrato,2019,10817
Chocó,27425,Medio Atrato,2020,10930
Chocó,27425,Medio Atrato,2021,11021
Chocó,27430,Medio Baudó,2018,15109
Chocó,27430,Medio Baudó,2019,15405
Chocó,27430,Medio Baudó,2020,15683
Chocó,27430,Medio Baudó,2021,15813
Chocó,27450,Medio San Juan,2018,10579
Chocó,27450,Medio San Juan,2019,10718
Chocó,27450,Medio San Juan,2020,10826
Chocó,27450,Medio San Juan,2021,10916
Chocó,27491,Nóvita,2018,9153
Chocó,27491,Nóvita,2019,9116
Chocó,27491,Nóvita,2020,9105
Chocó,27491,Nóvita,2021,9179
Chocó,27495,Nuquí,2018,16223
Chocó,27495,Nuquí,2019,16459
Chocó,27495,Nuquí,2020,16642
Chocó,27495,Nuquí,2021,16780
Chocó,27580,Río Iró,2018,5467
Chocó,27580,Río Iró,2019,5537
Chocó,27580,Río Iró,2020,5592
Chocó,27580,Río Iró,2021,5638
Chocó,27600,Río Quito,2018,8236
Chocó,27600,Río Quito,2019,8355
Chocó,27600,Río Quito,2020,8448
Chocó,27600,Río Quito,2021,8518
Chocó,27615,Riosucio,2018,53449
Chocó,27615,Riosucio,2019,54458
Chocó,27615,Riosucio,2020,55232
Chocó,27615,Riosucio,2021,55690
Chocó,27660,San José del Palmar,2018,5114
Chocó,27660,San José del Palmar,2019,5015
Chocó,27660,San José del Palmar,2020,4961
Chocó,27660,San José del Palmar,2021,5001
Chocó,27745,Sipí,2018,3174
Chocó,27745,Sipí,2019,3202
Chocó,27745,Sipí,2020,3220
Chocó,27745,Sipí,2021,3246
Chocó,27787,Tadó,2018,18011
Chocó,27787,Tadó,2019,17925
Chocó,27787,Tadó,2020,17913
Chocó,27787,Tadó,2021,18058
Chocó,27800,Unguía,2018,12854
Chocó,27800,Unguía,2019,12821
Chocó,27800,Unguía,2020,12822
Chocó,27800,Unguía,2021,12926
Chocó,27810,Unión Panamericana,2018,6816
Chocó,27810,Unión Panamericana,2019,6909
Chocó,27810,Unión Panamericana,2020,6982
Chocó,27810,Unión Panamericana,2021,7040
Huila,41001,Neiva,2018,357392
Huila,41001,Neiva,2019,361049
Huila,41001,Neiva,2020,364408
Huila,41001,Neiva,2021,367400
Huila,41006,Acevedo,2018,24774
Huila,41006,Acevedo,2019,25046
Huila,41006,Acevedo,2020,25298
Huila,41006,Acevedo,2021,25510
Huila,41013,Agrado,2018,8800
Huila,41013,Agrado,2019,8866
Huila,41013,Agrado,2020,8937
Huila,41013,Agrado,2021,9010
Huila,41016,Aipe,2018,16163
Huila,41016,Aipe,2019,16361
Huila,41016,Aipe,2020,16546
Huila,41016,Aipe,2021,16685
Huila,41020,Algeciras,2018,22481
Huila,41020,Algeciras,2019,22498
Huila,41020,Algeciras,2020,22575
Huila,41020,Algeciras,2021,22760
Huila,41026,Altamira,2018,4275
Huila,41026,Altamira,2019,4323
Huila,41026,Altamira,2020,4367
Huila,41026,Altamira,2021,4404
Huila,41078,Baraya,2018,8338
Huila,41078,Baraya,2019,8282
Huila,41078,Baraya,2020,8269
Huila,41078,Baraya,2021,8337
Huila,41132,Campoalegre,2018,31087
Huila,41132,Campoalegre,2019,31195
Huila,41132,Campoalegre,2020,31357
Huila,41132,Campoalegre,2021,31614
Huila,41206,Colombia,2018,7285
Huila,41206,Colombia,2019,7136
Huila,41206,Colombia,2020,7064
Huila,41206,Colombia,2021,7122
Huila,41244,Elías,2018,4211
Huila,41244,Elías,2019,4257
Huila,41244,Elías,2020,4300
Huila,41244,Elías,2021,4336
Huila,41298,Garzón,2018,72382
Huila,41298,Garzón,2019,73292
Huila,41298,Garzón,2020,74136
Huila,41298,Garzón,2021,74758
Huila,41306,Gigante,2018,24583
Huila,41306,Gigante,2019,24634
Huila,41306,Gigante,2020,24726
Huila,41306,Gigante,2021,24929
Huila,41319,Guadalupe,2018,17890
Huila,41319,Guadalupe,2019,18104
Huila,41319,Guadalupe,2020,18302
Huila,41319,Guadalupe,2021,18456
Huila,41349,Hobo,2018,7286
Huila,41349,Hobo,2019,7335
Huila,41349,Hobo,2020,7387
Huila,41349,Hobo,2021,7448
Huila,41357,Íquira,2018,9248
Huila,41357,Íquira,2019,9291
Huila,41357,Íquira,2020,9345
Huila,41357,Íquira,2021,9422
Huila,41359,Isnos,2018,25186
Huila,41359,Isnos,2019,25463
Huila,41359,Isnos,2020,25719
Huila,41359,Isnos,2021,25935
Huila,41378,La Argentina,2018,12866
Huila,41378,La Argentina,2019,13021
Huila,41378,La Argentina,2020,13162
Huila,41378,La Argentina,2021,13272
Huila,41396,La Plata,2018,61026
Huila,41396,La Plata,2019,61735
Huila,41396,La Plata,2020,62380
Huila,41396,La Plata,2021,62904
Huila,41483,Nátaga,2018,6469
Huila,41483,Nátaga,2019,6520
Huila,41483,Nátaga,2020,6573
Huila,41483,Nátaga,2021,6627
Huila,41503,Oporapa,2018,11629
Huila,41503,Oporapa,2019,11779
Huila,41503,Oporapa,2020,11920
Huila,41503,Oporapa,2021,12020
Huila,41518,Paicol,2018,6583
Huila,41518,Paicol,2019,6655
Huila,41518,Paicol,2020,6722
Huila,41518,Paicol,2021,6778
Huila,41524,Palermo,2018,26279
Huila,41524,Palermo,2019,26590
Huila,41524,Palermo,2020,26881
Huila,41524,Palermo,2021,27107
Huila,41530,Palestina,2018,11159
Huila,41530,Palestina,2019,11282
Huila,41530,Palestina,2020,11395
Huila,41530,Palestina,2021,11491
Huila,41548,Pital,2018,13787
Huila,41548,Pital,2019,13851
Huila,41548,Pital,2020,13927
Huila,41548,Pital,2021,14041
Huila,41551,Pitalito,2018,124359
Huila,41551,Pitalito,2019,126682
Huila,41551,Pitalito,2020,128630
Huila,41551,Pitalito,2021,129710
Huila,41615,Rivera,2018,24312
Huila,41615,Rivera,2019,24757
Huila,41615,Rivera,2020,25131
Huila,41615,Rivera,2021,25342
Huila,41660,Saladoblanco,2018,10444
Huila,41660,Saladoblanco,2019,10502
Huila,41660,Saladoblanco,2020,10567
Huila,41660,Saladoblanco,2021,10654
Huila,41668,San Agustín,2018,33028
Huila,41668,San Agustín,2019,33391
Huila,41668,San Agustín,2020,33727
Huila,41668,San Agustín,2021,34010
Huila,41676,Santa María,2018,10405
Huila,41676,Santa María,2019,10422
Huila,41676,Santa María,2020,10462
Huila,41676,Santa María,2021,10548
Huila,41770,Suaza,2018,21853
Huila,41770,Suaza,2019,22342
Huila,41770,Suaza,2020,22729
Huila,41770,Suaza,2021,22920
Huila,41791,Tarqui,2018,17440
Huila,41791,Tarqui,2019,17587
Huila,41791,Tarqui,2020,17729
Huila,41791,Tarqui,2021,17874
Huila,41797,Tesalia,2018,10697
Huila,41797,Tesalia,2019,10815
Huila,41797,Tesalia,2020,10923
Huila,41797,Tesalia,2021,11015
Huila,41799,Tello,2018,11800
Huila,41799,Tello,2019,11775
Huila,41799,Tello,2020,11800
Huila,41799,Tello,2021,11897
Huila,41801,Teruel,2018,8052
Huila,41801,Teruel,2019,8064
Huila,41801,Teruel,2020,8094
Huila,41801,Teruel,2021,8160
Huila,41807,Timaná,2018,21799
Huila,41807,Timaná,2019,21921
Huila,41807,Timaná,2020,22070
Huila,41807,Timaná,2021,22251
Huila,41872,Villavieja,2018,7288
Huila,41872,Villavieja,2019,7247
Huila,41872,Villavieja,2020,7240
Huila,41872,Villavieja,2021,7299
Huila,41885,Yaguará,2018,7730
Huila,41885,Yaguará,2019,7774
Huila,41885,Yaguará,2020,7824
Huila,41885,Yaguará,2021,7888
La Guajira,44001,Riohacha,2018,188014
La Guajira,44001,Riohacha,2019,195747
La Guajira,44001,Riohacha,2020,201839
La Guajira,44001,Riohacha,2021,206435
La Guajira,44035,Albania,2018,29148
La Guajira,44035,Albania,2019,30848
La Guajira,44035,Albania,2020,32265
La Guajira,44035,Albania,2021,33006
La Guajira,44078,Barrancas,2018,35743
La Guajira,44078,Barrancas,2019,37170
La Guajira,44078,Barrancas,2020,38348
La Guajira,44078,Barrancas,2021,39221
La Guajira,44090,Dibulla,2018,37740
La Guajira,44090,Dibulla,2019,40051
La Guajira,44090,Dibulla,2020,42060
La Guajira,44090,Dibulla,2021,43026
La Guajira,44098,Distracción,2018,13016
La Guajira,44098,Distracción,2019,13706
La Guajira,44098,Distracción,2020,14248
La Guajira,44098,Distracción,2021,14572
La Guajira,44110,El Molino,2018,7185
La Guajira,44110,El Molino,2019,7574
La Guajira,44110,El Molino,2020,7879
La Guajira,44110,El Molino,2021,8059
La Guajira,44279,Fonseca,2018,42772
La Guajira,44279,Fonseca,2019,43728
La Guajira,44279,Fonseca,2020,44544
La Guajira,44279,Fonseca,2021,45558
La Guajira,44378,Hatonuevo,2018,20044
La Guajira,44378,Hatonuevo,2019,21151
La Guajira,44378,Hatonuevo,2020,22033
La Guajira,44378,Hatonuevo,2021,22539
La Guajira,44420,La Jagua del Pilar,2018,3498
La Guajira,44420,La Jagua del Pilar,2019,3686
La Guajira,44420,La Jagua del Pilar,2020,3834
La Guajira,44420,La Jagua del Pilar,2021,3921
La Guajira,44430,Maicao,2018,170582
La Guajira,44430,Maicao,2019,178832
La Guajira,44430,Maicao,2020,185072
La Guajira,44430,Maicao,2021,189285
La Guajira,44560,Manaure,2018,83072
La Guajira,44560,Manaure,2019,88881
La Guajira,44560,Manaure,2020,93431
La Guajira,44560,Manaure,2021,95577
La Guajira,44650,San Juan del Cesar,2018,46953
La Guajira,44650,San Juan del Cesar,2019,48387
La Guajira,44650,San Juan del Cesar,2020,49584
La Guajira,44650,San Juan del Cesar,2021,50713
La Guajira,44847,Uribia,2018,163462
La Guajira,44847,Uribia,2019,177815
La Guajira,44847,Uribia,2020,190084
La Guajira,44847,Uribia,2021,194450
La Guajira,44855,Urumita,2018,10985
La Guajira,44855,Urumita,2019,11114
La Guajira,44855,Urumita,2020,11261
La Guajira,44855,Urumita,2021,11517
La Guajira,44874,Villanueva,2018,28346
La Guajira,44874,Villanueva,2019,28816
La Guajira,44874,Villanueva,2020,29236
La Guajira,44874,Villanueva,2021,29902
Magdalena,47001,Santa Marta,2018,499192
Magdalena,47001,Santa Marta,2019,521239
Magdalena,47001,Santa Marta,2020,538612
Magdalena,47001,Santa Marta,2021,546979
Magdalena,47030,Algarrobo,2018,15511
Magdalena,47030,Algarrobo,2019,16194
Magdalena,47030,Algarrobo,2020,16785
Magdalena,47030,Algarrobo,2021,17046
Magdalena,47053,Aracataca,2018,39857
Magdalena,47053,Aracataca,2019,40726
Magdalena,47053,Aracataca,2020,41492
Magdalena,47053,Aracataca,2021,42128
Magdalena,47058,Ariguaní,2018,30218
Magdalena,47058,Ariguaní,2019,31077
Magdalena,47058,Ariguaní,2020,31794
Magdalena,47058,Ariguaní,2021,32281
Magdalena,47161,Cerro de San Antonio,2018,9890
Magdalena,47161,Cerro de San Antonio,2019,9885
Magdalena,47161,Cerro de San Antonio,2020,9941
Magdalena,47161,Cerro de San Antonio,2021,10093
Magdalena,47170,Chibolo,2018,21862
Magdalena,47170,Chibolo,2019,22715
Magdalena,47170,Chibolo,2020,23388
Magdalena,47170,Chibolo,2021,23751
Magdalena,47189,Ciénaga,2018,120071
Magdalena,47189,Ciénaga,2019,122285
Magdalena,47189,Ciénaga,2020,124339
Magdalena,47189,Ciénaga,2021,126245
Magdalena,47205,Concordia,2018,10505
Magdalena,47205,Concordia,2019,10908
Magdalena,47205,Concordia,2020,11227
Magdalena,47205,Concordia,2021,11401
Magdalena,47245,El Banco,2018,65457
Magdalena,47245,El Banco,2019,67811
Magdalena,47245,El Banco,2020,69701
Magdalena,47245,El Banco,2021,70783
Magdalena,47258,El Piñón,2018,22530
Magdalena,47258,El Piñón,2019,23400
Magdalena,47258,El Piñón,2020,24083
Magdalena,47258,El Piñón,2021,24457
Magdalena,47268,El Retén,2018,19697
Magdalena,47268,El Retén,2019,20455
Magdalena,47268,El Retén,2020,21052
Magdalena,47268,El Retén,2021,21379
Magdalena,47288,Fundación,2018,66433
Magdalena,47288,Fundación,2019,68681
Magdalena,47288,Fundación,2020,70491
Magdalena,47288,Fundación,2021,71572
Magdalena,47318,Guamal,2018,26620
Magdalena,47318,Guamal,2019,27345
Magdalena,47318,Guamal,2020,27918
Magdalena,47318,Guamal,2021,28346
Magdalena,47460,Nueva Granada,2018,19663
Magdalena,47460,Nueva Granada,2019,20485
Magdalena,47460,Nueva Granada,2020,21166
Magdalena,47460,Nueva Granada,2021,21495
Magdalena,47541,Pedraza,2018,9196
Magdalena,47541,Pedraza,2019,9225
Magdalena,47541,Pedraza,2020,9290
Magdalena,47541,Pedraza,2021,9432
Magdalena,47545,Pijiño del Carmen,2018,12093
Magdalena,47545,Pijiño del Carmen,2019,12548
Magdalena,47545,Pijiño del Carmen,2020,12908
Magdalena,47545,Pijiño del Carmen,2021,13108
Magdalena,47551,Pivijay,2018,37341
Magdalena,47551,Pivijay,2019,38203
Magdalena,47551,Pivijay,2020,38973
Magdalena,47551,Pivijay,2021,39570
Magdalena,47555,Plato,2018,61766
Magdalena,47555,Plato,2019,63026
Magdalena,47555,Plato,2020,64017
Magdalena,47555,Plato,2021,64998
Magdalena,47570,Puebloviejo,2018,29824
Magdalena,47570,Puebloviejo,2019,31151
Magdalena,47570,Puebloviejo,2020,32188
Magdalena,47570,Puebloviejo,2021,32688
Magdalena,47605,Remolino,2018,11445
Magdalena,47605,Remolino,2019,11702
Magdalena,47605,Remolino,2020,11929
Magdalena,47605,Remolino,2021,12112
Magdalena,47660,Sabanas de San Ángel,2018,15644
Magdalena,47660,Sabanas de San Ángel,2019,16247
Magdalena,47660,Sabanas de San Ángel,2020,16724
Magdalena,47660,Sabanas de San Ángel,2021,16984
Magdalena,47675,Salamina,2018,10733
Magdalena,47675,Salamina,2019,11043
Magdalena,47675,Salamina,2020,11295
Magdalena,47675,Salamina,2021,11468
Magdalena,47692,San Sebastián de Buenavista,2018,19523
Magdalena,47692,San Sebastián de Buenavista,2019,20171
Magdalena,47692,San Sebastián de Buenavista,2020,20696
Magdalena,47692,San Sebastián de Buenavista,2021,21013
Magdalena,47703,San Zenón,2018,11681
Magdalena,47703,San Zenón,2019,12104
Magdalena,47703,San Zenón,2020,12439
Magdalena,47703,San Zenón,2021,12632
Magdalena,47707,Santa Ana,2018,25438
Magdalena,47707,Santa Ana,2019,25750
Magdalena,47707,Santa Ana,2020,26075
Magdalena,47707,Santa Ana,2021,26475
Magdalena,47720,Santa Bárbara de Pinto,2018,10575
Magdalena,47720,Santa Bárbara de Pinto,2019,10977
Magdalena,47720,Santa Bárbara de Pinto,2020,11295
Magdalena,47720,Santa Bárbara de Pinto,2021,11470
Magdalena,47745,Sitionuevo,2018,27128
Magdalena,47745,Sitionuevo,2019,28254
Magdalena,47745,Sitionuevo,2020,29159
Magdalena,47745,Sitionuevo,2021,29612
Magdalena,47798,Tenerife,2018,13236
Magdalena,47798,Tenerife,2019,13354
Magdalena,47798,Tenerife,2020,13503
Magdalena,47798,Tenerife,2021,13710
Magdalena,47960,Zapayán,2018,9895
Magdalena,47960,Zapayán,2019,10293
Magdalena,47960,Zapayán,2020,10613
Magdalena,47960,Zapayán,2021,10778
Magdalena,47980,Zona Bananera,2018,68722
Magdalena,47980,Zona Bananera,2019,71578
Magdalena,47980,Zona Bananera,2020,73933
Magdalena,47980,Zona Bananera,2021,75081
Meta,50001,Villavicencio,2018,531275
Meta,50001,Villavicencio,2019,538824
Meta,50001,Villavicencio,2020,545302
Meta,50001,Villavicencio,2021,549922
Meta,50006,Acacías,2018,88023
Meta,50006,Acacías,2019,90124
Meta,50006,Acacías,2020,91829
Meta,50006,Acacías,2021,92607
Meta,50110,Barranca de Upía,2018,6440
Meta,50110,Barranca de Upía,2019,6513
Meta,50110,Barranca de Upía,2020,6578
Meta,50110,Barranca de Upía,2021,6632
Meta,50124,Cabuyaro,2018,6062
Meta,50124,Cabuyaro,2019,6130
Meta,50124,Cabuyaro,2020,6192
Meta,50124,Cabuyaro,2021,6243
Meta,50150,Castilla la Nueva,2018,14300
Meta,50150,Castilla la Nueva,2019,15186
Meta,50150,Castilla la Nueva,2020,15906
Meta,50150,Castilla la Nueva,2021,16041
Meta,50223,Cubarral,2018,6963
Meta,50223,Cubarral,2019,7019
Meta,50223,Cubarral,2020,7068
Meta,50223,Cubarral,2021,7126
Meta,50226,Cumaral,2018,22831
Meta,50226,Cumaral,2019,23014
Meta,50226,Cumaral,2020,23195
Meta,50226,Cumaral,2021,23387
Meta,50245,El Calvario,2018,1776
Meta,50245,El Calvario,2019,1696
Meta,50245,El Calvario,2020,1652
Meta,50245,El Calvario,2021,1666
Meta,50251,El Castillo,2018,7977
Meta,50251,El Castillo,2019,7619
Meta,50251,El Castillo,2020,7408
Meta,50251,El Castillo,2021,7469
Meta,50270,El Dorado,2018,3888
Meta,50270,El Dorado,2019,3932
Meta,50270,El Dorado,2020,3971
Meta,50270,El Dorado,2021,4004
Meta,50287,Fuente de Oro,2018,12129
Meta,50287,Fuente de Oro,2019,12266
Meta,50287,Fuente de Oro,2020,12388
Meta,50287,Fuente de Oro,2021,12491
Meta,50313,Granada,2018,68876
Meta,50313,Granada,2019,69770
Meta,50313,Granada,2020,70577
Meta,50313,Granada,2021,71174
Meta,50318,Guamal,2018,14119
Meta,50318,Guamal,2019,14298
Meta,50318,Guamal,2020,14462
Meta,50318,Guamal,2021,14584
Meta,50325,Mapiripán,2018,7007
Meta,50325,Mapiripán,2019,7086
Meta,50325,Mapiripán,2020,7156
Meta,50325,Mapiripán,2021,7215
Meta,50330,Mesetas,2018,11159
Meta,50330,Mesetas,2019,10706
Meta,50330,Mesetas,2020,10430
Meta,50330,Mesetas,2021,10516
Meta,50350,La Macarena,2018,26890
Meta,50350,La Macarena,2019,27534
Meta,50350,La Macarena,2020,28052
Meta,50350,La Macarena,2021,28290
Meta,50370,Uribe,2018,9284
Meta,50370,Uribe,2019,9388
Meta,50370,Uribe,2020,9482
Meta,50370,Uribe,2021,9560
Meta,50400,Lejanías,2018,11463
Meta,50400,Lejanías,2019,11256
Meta,50400,Lejanías,2020,11162
Meta,50400,Lejanías,2021,11254
Meta,50450,Puerto Concordia,2018,8390
Meta,50450,Puerto Concordia,2019,8484
Meta,50450,Puerto Concordia,2020,8569
Meta,50450,Puerto Concordia,2021,8640
Meta,50568,Puerto Gaitán,2018,41513
Meta,50568,Puerto Gaitán,2019,42677
Meta,50568,Puerto Gaitán,2020,43605
Meta,50568,Puerto Gaitán,2021,43974
Meta,50573,Puerto López,2018,30399
Meta,50573,Puerto López,2019,30301
Meta,50573,Puerto López,2020,30312
Meta,50573,Puerto López,2021,30563
