municipio,codigo_dane,fecha_año,cantidad
BALBOA,19075,2020,15.0
BALBOA,19075,2021,15.0
BALBOA,66075,2010,3.0
BALBOA,66075,2011,3.0
BALBOA,66075,2012,5.0
BALBOA,66075,2013,3.0
BALBOA,66075,2014,3.0
BALBOA,66075,2015,4.0
BALBOA,66075,2016,1.0
BALBOA,66075,2017,3.0
BALBOA,66075,2018,3.0
BALBOA,66075,2019,2.0
BALBOA,66075,2020,3.0
BARANOA,8078,2010,5.0
BARANOA,8078,2011,10.0
BARANOA,8078,2012,10.0
BARANOA,8078,2013,9.0
BARANOA,8078,2014,12.0
BARANOA,8078,2015,9.0
BARANOA,8078,2016,5.0
BARANOA,8078,2017,3.0
BARANOA,8078,2018,5.0
BARANOA,8078,2019,5.0
BARANOA,8078,2020,3.0
BARANOA,8078,2021,2.0
BARAYA,41078,2010,2.0
BARAYA,41078,2011,3.0
BARAYA,41078,2012,1.0
BARAYA,41078,2013,2.0
BARAYA,41078,2014,1.0
BARAYA,41078,2015,3.0
BARAYA,41078,2016,1.0
BARAYA,41078,2018,2.0
BARAYA,41078,2019,2.0
BARAYA,41078,2020,2.0
BARAYA,41078,2021,3.0
BARBACOAS,52079,2010,53.0
BARBACOAS,52079,2011,22.0
BARBACOAS,52079,2012,26.0
BARBACOAS,52079,2013,19.0
BARBACOAS,52079,2014,34.0
BARBACOAS,52079,2015,20.0
BARBACOAS,52079,2016,24.0
BARBACOAS,52079,2017,20.0
BARBACOAS,52079,2018,34.0
BARBACOAS,52079,2019,29.0
BARBACOAS,52079,2020,35.0
BARBACOAS,52079,2021,36.0
BARBOSA,5079,2010,23.0
BARBOSA,5079,2011,34.0
BARBOSA,5079,2012,45.0
BARBOSA,5079,2013,52.0
BARBOSA,5079,2014,49.0
BARBOSA,5079,2015,37.0
BARBOSA,5079,2016,12.0
BARBOSA,5079,2017,18.0
BARBOSA,5079,2018,21.0
BARBOSA,5079,2019,14.0
BARBOSA,5079,2020,31.0
BARBOSA,5079,2021,31.0
BARBOSA,68077,2010,6.0
BARBOSA,68077,2011,4.0
BARBOSA,68077,2012,3.0
BARBOSA,68077,2013,4.0
BARBOSA,68077,2014,4.0
BARBOSA,68077,2015,1.0
BARBOSA,68077,2016,5.0
BARBOSA,68077,2017,2.0
BARBOSA,68077,2018,5.0
BARBOSA,68077,2019,2.0
BARBOSA,68077,2020,2.0
BARBOSA,68077,2021,5.0
BARICHARA,68079,2015,1.0
BARICHARA,68079,2017,1.0
BARRANCA DE UPÍA,50110,2010,3.0
BARRANCA DE UPÍA,50110,2011,2.0
BARRANCA DE UPÍA,50110,2012,2.0
BARRANCA DE UPÍA,50110,2013,3.0
BARRANCA DE UPÍA,50110,2014,4.0
BARRANCA DE UPÍA,50110,2015,1.0
BARRANCA DE UPÍA,50110,2017,2.0
BARRANCA DE UPÍA,50110,2019,1.0
BARRANCA DE UPÍA,50110,2020,3.0
BARRANCA DE UPÍA,50110,2021,11.0
BARRANCABERMEJA,68081,2010,80.0
BARRANCABERMEJA,68081,2011,62.0
BARRANCABERMEJA,68081,2012,44.0
BARRANCABERMEJA,68081,2013,79.0
BARRANCABERMEJA,68081,2014,62.0
BARRANCABERMEJA,68081,2015,64.0
BARRANCABERMEJA,68081,2016,32.0
BARRANCABERMEJA,68081,2017,28.0
BARRANCABERMEJA,68081,2018,28.0
BARRANCABERMEJA,68081,2019,41.0
BARRANCABERMEJA,68081,2020,27.0
BARRANCABERMEJA,68081,2021,38.0
BARRANCAS,44078,2010,7.0
BARRANCAS,44078,2011,7.0
BARRANCAS,44078,2012,6.0
BARRANCAS,44078,2013,14.0
BARRANCAS,44078,2014,1.0
BARRANCAS,44078,2015,8.0
BARRANCAS,44078,2016,7.0
BARRANCAS,44078,2017,1.0
BARRANCAS,44078,2018,10.0
BARRANCAS,44078,2019,6.0
BARRANCAS,44078,2020,10.0
BARRANCAS,44078,2021,7.0
BARRANCO DE LOBA,13074,2010,3.0
BARRANCO DE LOBA,13074,2011,7.0
BARRANCO DE LOBA,13074,2013,2.0
BARRANCO DE LOBA,13074,2014,2.0
BARRANCO DE LOBA,13074,2016,5.0
BARRANCO DE LOBA,13074,2017,2.0
BARRANCO DE LOBA,13074,2018,5.0
BARRANCO DE LOBA,13074,2020,3.0
BARRANCO DE LOBA,13074,2021,6.0
BARRANQUILLA (CT),8001,2010,337.0
BARRANQUILLA (CT),8001,2011,320.0
BARRANQUILLA (CT),8001,2012,338.0
BARRANQUILLA (CT),8001,2013,313.0
BARRANQUILLA (CT),8001,2014,340.0
BARRANQUILLA (CT),8001,2015,416.0
BARRANQUILLA (CT),8001,2016,378.0
BARRANQUILLA (CT),8001,2017,351.0
BARRANQUILLA (CT),8001,2018,315.0
BARRANQUILLA (CT),8001,2019,276.0
BARRANQUILLA (CT),8001,2020,295.0
BARRANQUILLA (CT),8001,2021,366.0
BECERRIL,20045,2010,6.0
BECERRIL,20045,2011,2.0
BECERRIL,20045,2012,4.0
BECERRIL,20045,2013,5.0
BECERRIL,20045,2014,4.0
BECERRIL,20045,2015,3.0
BECERRIL,20045,2016,2.0
BECERRIL,20045,2017,4.0
BECERRIL,20045,2018,6.0
BECERRIL,20045,2019,8.0
BECERRIL,20045,2020,4.0
BECERRIL,20045,2021,2.0
BELALCÁZAR,17088,2010,9.0
BELALCÁZAR,17088,2011,8.0
BELALCÁZAR,17088,2012,8.0
BELALCÁZAR,17088,2013,7.0
BELALCÁZAR,17088,2014,6.0
BELALCÁZAR,17088,2015,7.0
BELALCÁZAR,17088,2016,6.0
BELALCÁZAR,17088,2017,5.0
BELALCÁZAR,17088,2018,3.0
BELALCÁZAR,17088,2019,2.0
BELALCÁZAR,17088,2020,4.0
BELALCÁZAR,17088,2021,3.0
BELLO,5088,2010,88.0
BELLO,5088,2011,86.0
BELLO,5088,2012,119.0
BELLO,5088,2013,92.0
BELLO,5088,2014,97.0
BELLO,5088,2015,100.0
BELLO,5088,2016,100.0
BELLO,5088,2017,82.0
BELLO,5088,2018,79.0
BELLO,5088,2019,135.0
BELLO,5088,2020,115.0
BELLO,5088,2021,59.0
BELMIRA,5086,2010,1.0
BELMIRA,5086,2012,6.0
BELMIRA,5086,2013,7.0
BELMIRA,5086,2014,6.0
BELMIRA,5086,2016,4.0
BELMIRA,5086,2017,4.0
BELMIRA,5086,2019,1.0
BELMIRA,5086,2021,5.0
BELTRÁN,25086,2011,1.0
BELTRÁN,25086,2015,2.0
BELTRÁN,25086,2021,1.0
BELÉN,15087,2011,2.0
BELÉN,15087,2013,2.0
BELÉN,52083,2010,3.0
BELÉN,52083,2011,1.0
BELÉN,52083,2012,3.0
BELÉN,52083,2013,1.0
BELÉN,52083,2014,1.0
BELÉN,52083,2015,5.0
BELÉN,52083,2019,1.0
BELÉN,52083,2021,2.0
BELÉN DE LOS ANDAQUIES,18094,2010,4.0
BELÉN DE LOS ANDAQUIES,18094,2011,7.0
BELÉN DE LOS ANDAQUIES,18094,2012,3.0
BELÉN DE LOS ANDAQUIES,18094,2013,5.0
BELÉN DE LOS ANDAQUIES,18094,2014,10.0
BELÉN DE LOS ANDAQUIES,18094,2015,6.0
BELÉN DE LOS ANDAQUIES,18094,2016,3.0
BELÉN DE LOS ANDAQUIES,18094,2017,6.0
BELÉN DE LOS ANDAQUIES,18094,2018,1.0
BELÉN DE LOS ANDAQUIES,18094,2019,2.0
BELÉN DE LOS ANDAQUIES,18094,2020,5.0
BELÉN DE LOS ANDAQUIES,18094,2021,1.0
BELÉN DE UMBRÍA,66088,2010,5.0
BELÉN DE UMBRÍA,66088,2011,19.0
BELÉN DE UMBRÍA,66088,2012,13.0
BELÉN DE UMBRÍA,66088,2013,10.0
BELÉN DE UMBRÍA,66088,2014,6.0
BELÉN DE UMBRÍA,66088,2015,8.0
BELÉN DE UMBRÍA,66088,2016,9.0
BELÉN DE UMBRÍA,66088,2017,13.0
BELÉN DE UMBRÍA,66088,2018,4.0
BELÉN DE UMBRÍA,66088,2019,7.0
BELÉN DE UMBRÍA,66088,2020,8.0
BELÉN DE UMBRÍA,66088,2021,4.0
BETANIA,5091,2010,6.0
BETANIA,5091,2011,1.0
BETANIA,5091,2012,3.0
BETANIA,5091,2013,1.0
BETANIA,5091,2014,13.0
BETANIA,5091,2015,17.0
BETANIA,5091,2016,15.0
BETANIA,5091,2017,16.0
BETANIA,5091,2018,14.0
BETANIA,5091,2019,13.0
BETANIA,5091,2020,40.0
BETANIA,5091,2021,21.0
BETULIA,5093,2010,4.0
BETULIA,5093,2011,5.0
BETULIA,5093,2012,1.0
BETULIA,5093,2013,9.0
BETULIA,5093,2014,6.0
BETULIA,5093,2015,11.0
BETULIA,5093,2016,10.0
BETULIA,5093,2017,11.0
BETULIA,5093,2018,9.0
BETULIA,5093,2019,12.0
BETULIA,5093,2020,18.0
BETULIA,5093,2021,29.0
BETULIA,68092,2011,1.0
BETULIA,68092,2012,1.0
BETULIA,68092,2013,4.0
BETULIA,68092,2015,1.0
BETULIA,68092,2016,1.0
BETULIA,68092,2021,1.0
BITUIMA,25095,2015,1.0
BITUIMA,25095,2017,1.0
BITUIMA,25095,2018,2.0
BOAVITA,15097,2011,1.0
BOAVITA,15097,2014,1.0
BOAVITA,15097,2021,2.0
BOCHALEMA,54099,2010,1.0
BOCHALEMA,54099,2012,2.0
BOCHALEMA,54099,2013,1.0
BOCHALEMA,54099,2014,1.0
BOCHALEMA,54099,2015,1.0
BOCHALEMA,54099,2018,1.0
BOCHALEMA,54099,2021,1.0
BOGOTÁ D.C. (CT),11001,2010,1321.0
BOGOTÁ D.C. (CT),11001,2011,1638.0
BOGOTÁ D.C. (CT),11001,2012,1267.0
BOGOTÁ D.C. (CT),11001,2013,1269.0
BOGOTÁ D.C. (CT),11001,2014,1336.0
BOGOTÁ D.C. (CT),11001,2015,1344.0
BOGOTÁ D.C. (CT),11001,2016,1266.0
BOGOTÁ D.C. (CT),11001,2017,1137.0
BOGOTÁ D.C. (CT),11001,2018,1064.0
BOGOTÁ D.C. (CT),11001,2019,1052.0
BOGOTÁ D.C. (CT),11001,2020,1026.0
BOGOTÁ D.C. (CT),11001,2021,1142.0
BOJACÁ,25099,2010,1.0
BOJACÁ,25099,2011,3.0
BOJACÁ,25099,2012,2.0
BOJACÁ,25099,2013,1.0
BOJACÁ,25099,2014,2.0
BOJACÁ,25099,2015,3.0
BOJACÁ,25099,2017,2.0
BOJACÁ,25099,2020,1.0
BOJACÁ,25099,2021,1.0
BOJAYÁ,27099,2012,1.0
BOJAYÁ,27099,2015,1.0
BOJAYÁ,27099,2016,2.0
BOJAYÁ,27099,2018,1.0
BOJAYÁ,27099,2019,4.0
BOJAYÁ,27099,2020,3.0
BOJAYÁ,27099,2021,2.0
BOLÍVAR,19100,2010,9.0
BOLÍVAR,19100,2011,15.0
BOLÍVAR,19100,2012,17.0
BOLÍVAR,19100,2013,18.0
BOLÍVAR,19100,2014,17.0
BOLÍVAR,19100,2015,18.0
BOLÍVAR,19100,2016,14.0
BOLÍVAR,19100,2017,16.0
BOLÍVAR,19100,2018,24.0
BOLÍVAR,19100,2019,23.0
BOLÍVAR,19100,2020,19.0
BOLÍVAR,19100,2021,22.0
BOLÍVAR,68101,2010,2.0
BOLÍVAR,68101,2011,4.0
BOLÍVAR,68101,2012,6.0
BOLÍVAR,68101,2013,2.0
BOLÍVAR,68101,2014,2.0
BOLÍVAR,68101,2016,2.0
BOLÍVAR,68101,2017,5.0
BOLÍVAR,68101,2018,1.0
BOLÍVAR,68101,2019,2.0
BOLÍVAR,68101,2020,2.0
BOLÍVAR,68101,2021,2.0
BOLÍVAR,76100,2010,5.0
BOLÍVAR,76100,2011,17.0
BOLÍVAR,76100,2012,13.0
BOLÍVAR,76100,2013,20.0
BOLÍVAR,76100,2014,8.0
BOLÍVAR,76100,2015,3.0
BOLÍVAR,76100,2016,6.0
BOLÍVAR,76100,2017,6.0
BOLÍVAR,76100,2018,10.0
BOLÍVAR,76100,2019,5.0
BOLÍVAR,76100,2020,8.0
BOLÍVAR,76100,2021,6.0
BOSCONIA,20060,2010,6.0
BOSCONIA,20060,2011,9.0
BOSCONIA,20060,2012,4.0
BOSCONIA,20060,2013,8.0
BOSCONIA,20060,2014,7.0
BOSCONIA,20060,2015,7.0
BOSCONIA,20060,2016,2.0
BOSCONIA,20060,2017,7.0
BOSCONIA,20060,2018,9.0
BOSCONIA,20060,2019,9.0
BOSCONIA,20060,2020,8.0
BOSCONIA,20060,2021,11.0
BOYACÁ,15104,2017,1.0
BOYACÁ,15104,2021,1.0
BRICEÑO,5107,2010,5.0
BRICEÑO,5107,2011,9.0
BRICEÑO,5107,2012,11.0
BRICEÑO,5107,2013,12.0
BRICEÑO,5107,2014,11.0
BRICEÑO,5107,2015,23.0
BRICEÑO,5107,2016,17.0
BRICEÑO,5107,2017,20.0
BRICEÑO,5107,2018,7.0
BRICEÑO,5107,2019,10.0
BRICEÑO,5107,2020,4.0
BRICEÑO,5107,2021,6.0
BUCARAMANGA (CT),68001,2010,118.0
BUCARAMANGA (CT),68001,2011,96.0
BUCARAMANGA (CT),68001,2012,96.0
BUCARAMANGA (CT),68001,2013,101.0
BUCARAMANGA (CT),68001,2014,106.0
BUCARAMANGA (CT),68001,2015,89.0
BUCARAMANGA (CT),68001,2016,103.0
BUCARAMANGA (CT),68001,2017,96.0
BUCARAMANGA (CT),68001,2018,92.0
BUCARAMANGA (CT),68001,2019,119.0
BUCARAMANGA (CT),68001,2020,106.0
BUCARAMANGA (CT),68001,2021,131.0
BUCARASICA,54109,2010,2.0
BUCARASICA,54109,2016,7.0
BUCARASICA,54109,2017,1.0
BUCARASICA,54109,2018,5.0
BUCARASICA,54109,2019,2.0
BUCARASICA,54109,2020,5.0
BUCARASICA,54109,2021,3.0
BUENAVENTURA,76109,2010,133.0
BUENAVENTURA,76109,2011,129.0
BUENAVENTURA,76109,2012,132.0
BUENAVENTURA,76109,2013,182.0
BUENAVENTURA,76109,2014,147.0
BUENAVENTURA,76109,2015,77.0
BUENAVENTURA,76109,2016,59.0
BUENAVENTURA,76109,2017,68.0
BUENAVENTURA,76109,2018,91.0
BUENAVENTURA,76109,2019,113.0
BUENAVENTURA,76109,2020,111.0
BUENAVENTURA,76109,2021,194.0
BUENAVISTA,15109,2012,1.0
BUENAVISTA,15109,2018,1.0
BUENAVISTA,23079,2010,38.0
BUENAVISTA,23079,2011,21.0
BUENAVISTA,23079,2012,12.0
BUENAVISTA,23079,2013,3.0
BUENAVISTA,23079,2014,8.0
BUENAVISTA,23079,2015,8.0
BUENAVISTA,23079,2016,8.0
BUENAVISTA,23079,2017,9.0
BUENAVISTA,23079,2018,8.0
BUENAVISTA,23079,2019,5.0
BUENAVISTA,23079,2020,3.0
BUENAVISTA,23079,2021,1.0
BUENAVISTA,63111,2010,3.0
BUENAVISTA,63111,2011,1.0
BUENAVISTA,63111,2012,2.0
BUENAVISTA,63111,2013,1.0
BUENAVISTA,63111,2016,1.0
BUENAVISTA,63111,2019,3.0
BUENAVISTA,63111,2021,1.0
BUENAVISTA,70110,2010,1.0
BUENAVISTA,70110,2011,1.0
BUENAVISTA,70110,2013,1.0
BUENAVISTA,70110,2016,2.0
BUENAVISTA,70110,2019,1.0
BUENAVISTA,70110,2020,1.0
BUENAVISTA,70110,2021,1.0
BUENOS AIRES,19110,2010,21.0
BUENOS AIRES,19110,2011,11.0
BUENOS AIRES,19110,2012,21.0
BUENOS AIRES,19110,2013,28.0
BUENOS AIRES,19110,2014,11.0
BUENOS AIRES,19110,2015,28.0
BUENOS AIRES,19110,2016,21.0
BUENOS AIRES,19110,2017,21.0
BUENOS AIRES,19110,2018,24.0
BUENOS AIRES,19110,2019,25.0
BUENOS AIRES,19110,2020,44.0
BUENOS AIRES,19110,2021,30.0
BUESACO,52110,2010,2.0
BUESACO,52110,2011,4.0
BUESACO,52110,2012,4.0
BUESACO,52110,2013,4.0
BUESACO,52110,2015,2.0
BUESACO,52110,2016,2.0
BUESACO,52110,2017,4.0
BUESACO,52110,2018,1.0
BUESACO,52110,2019,1.0
BUESACO,52110,2020,7.0
BUESACO,52110,2021,3.0
BUGALAGRANDE,76113,2010,15.0
BUGALAGRANDE,76113,2011,17.0
BUGALAGRANDE,76113,2012,11.0
BUGALAGRANDE,76113,2013,20.0
BUGALAGRANDE,76113,2014,11.0
BUGALAGRANDE,76113,2015,11.0
BUGALAGRANDE,76113,2016,14.0
BUGALAGRANDE,76113,2017,7.0
BUGALAGRANDE,76113,2018,16.0
BUGALAGRANDE,76113,2019,13.0
BUGALAGRANDE,76113,2020,15.0
BUGALAGRANDE,76113,2021,11.0
BURITICÁ,5113,2010,1.0
BURITICÁ,5113,2012,3.0
BURITICÁ,5113,2013,6.0
BURITICÁ,5113,2014,7.0
BURITICÁ,5113,2015,4.0
BURITICÁ,5113,2016,5.0
BURITICÁ,5113,2017,3.0
BURITICÁ,5113,2018,8.0
BURITICÁ,5113,2019,3.0
BURITICÁ,5113,2020,4.0
BURITICÁ,5113,2021,14.0
BUSBANZÁ,15114,2021,1.0
CABRERA,25120,2011,2.0
CABRERA,25120,2012,2.0
CABRERA,25120,2013,2.0
CABRERA,25120,2016,1.0
CABRERA,25120,2018,3.0
CABRERA,25120,2020,1.0
CABRERA,68121,2010,1.0
CABRERA,68121,2014,1.0
CABRERA,68121,2019,1.0
CABUYARO,50124,2010,2.0
CABUYARO,50124,2012,2.0
CABUYARO,50124,2015,1.0
CABUYARO,50124,2018,1.0
CABUYARO,50124,2019,3.0
CABUYARO,50124,2020,1.0
CABUYARO,50124,2021,1.0
CACHIPAY,25123,2011,2.0
CACHIPAY,25123,2012,4.0
CACHIPAY,25123,2013,1.0
CACHIPAY,25123,2014,1.0
CACHIPAY,25123,2016,1.0
CACHIPAY,25123,2017,2.0
CACHIPAY,25123,2018,1.0
CACHIPAY,25123,2019,2.0
CACHIPAY,25123,2020,2.0
CACHIPAY,25123,2021,3.0
CACHIRÁ,54128,2010,1.0
CACHIRÁ,54128,2011,2.0
CACHIRÁ,54128,2012,2.0
CACHIRÁ,54128,2013,2.0
CACHIRÁ,54128,2014,2.0
CACHIRÁ,54128,2017,1.0
CACHIRÁ,54128,2021,1.0
CAICEDO,5125,2010,1.0
CAICEDO,5125,2011,1.0
CAICEDO,5125,2012,1.0
CAICEDO,5125,2013,2.0
CAICEDO,5125,2014,1.0
CAICEDO,5125,2015,2.0
CAICEDO,5125,2016,3.0
CAICEDO,5125,2017,8.0
CAICEDO,5125,2018,2.0
CAICEDO,5125,2019,4.0
CAICEDO,5125,2020,3.0
CAICEDO,5125,2021,4.0
CAICEDONIA,76122,2010,29.0
CAICEDONIA,76122,2011,51.0
CAICEDONIA,76122,2012,38.0
CAICEDONIA,76122,2013,49.0
CAICEDONIA,76122,2014,24.0
CAICEDONIA,76122,2015,30.0
CAICEDONIA,76122,2016,40.0
CAICEDONIA,76122,2017,31.0
CAICEDONIA,76122,2018,19.0
CAICEDONIA,76122,2019,20.0
CAICEDONIA,76122,2020,16.0
CAICEDONIA,76122,2021,20.0
CAIMITO,70124,2011,2.0
CAIMITO,70124,2013,5.0
CAIMITO,70124,2014,2.0
CAIMITO,70124,2016,2.0
CAIMITO,70124,2019,1.0
CAIMITO,70124,2020,2.0
CAIMITO,70124,2021,2.0
CAJAMARCA,73124,2010,6.0
CAJAMARCA,73124,2011,13.0
CAJAMARCA,73124,2012,12.0
CAJAMARCA,73124,2013,5.0
CAJAMARCA,73124,2015,4.0
CAJAMARCA,73124,2016,7.0
CAJAMARCA,73124,2017,6.0
CAJAMARCA,73124,2018,2.0
CAJAMARCA,73124,2019,9.0
CAJAMARCA,73124,2021,2.0
CAJIBÍO,19130,2010,9.0
CAJIBÍO,19130,2011,10.0
CAJIBÍO,19130,2012,29.0
CAJIBÍO,19130,2013,11.0
CAJIBÍO,19130,2014,6.0
CAJIBÍO,19130,2015,11.0
CAJIBÍO,19130,2016,10.0
CAJIBÍO,19130,2017,12.0
CAJIBÍO,19130,2018,16.0
CAJIBÍO,19130,2019,18.0
CAJIBÍO,19130,2020,21.0
CAJIBÍO,19130,2021,14.0
CAJICÁ,25126,2010,4.0
CAJICÁ,25126,2011,6.0
CAJICÁ,25126,2012,4.0
CAJICÁ,25126,2013,7.0
CAJICÁ,25126,2014,2.0
CAJICÁ,25126,2015,4.0
CAJICÁ,25126,2016,5.0
CAJICÁ,25126,2017,3.0
CAJICÁ,25126,2018,4.0
CAJICÁ,25126,2019,2.0
CAJICÁ,25126,2020,3.0
CAJICÁ,25126,2021,4.0
CALAMAR,13140,2011,1.0
CALAMAR,13140,2013,1.0
CALAMAR,13140,2014,4.0
CALAMAR,13140,2017,3.0
CALAMAR,13140,2018,5.0
CALAMAR,13140,2019,4.0
CALAMAR,95015,2010,3.0
CALAMAR,95015,2011,10.0
CALAMAR,95015,2012,9.0
CALAMAR,95015,2013,2.0
CALAMAR,95015,2014,4.0
CALAMAR,95015,2015,5.0
CALAMAR,95015,2016,2.0
CALAMAR,95015,2017,9.0
CALAMAR,95015,2018,4.0
CALAMAR,95015,2019,3.0
CALAMAR,95015,2020,4.0
CALAMAR,95015,2021,1.0
CALARCA,63130,2010,24.0
CALARCA,63130,2011,28.0
CALARCA,63130,2012,31.0
CALARCA,63130,2013,49.0
CALARCA,63130,2014,30.0
CALARCA,63130,2015,36.0
CALARCA,63130,2016,36.0
CALARCA,63130,2017,42.0
CALARCA,63130,2018,35.0
CALARCA,63130,2019,24.0
CALARCA,63130,2020,22.0
CALARCA,63130,2021,17.0
CALDAS,5129,2010,62.0
CALDAS,5129,2011,55.0
CALDAS,5129,2012,34.0
CALDAS,5129,2013,34.0
CALDAS,5129,2014,20.0
CALDAS,5129,2015,21.0
CALDAS,5129,2016,17.0
CALDAS,5129,2017,32.0
CALDAS,5129,2018,30.0
CALDAS,5129,2019,27.0
CALDAS,5129,2020,16.0
CALDAS,5129,2021,18.0
CALDAS,15131,2011,1.0
CALDAS,15131,2013,1.0
CALDAS,15131,2018,1.0
CALDAS,15131,2019,1.0
CALDAS,15131,2020,1.0
CALDONO,19137,2010,7.0
CALDONO,19137,2011,11.0
CALDONO,19137,2012,5.0
CALDONO,19137,2013,13.0
CALDONO,19137,2014,11.0
CALDONO,19137,2015,4.0
CALDONO,19137,2016,3.0
CALDONO,19137,2017,1.0
CALDONO,19137,2018,5.0
CALDONO,19137,2019,8.0
CALDONO,19137,2020,7.0
CALDONO,19137,2021,18.0
CALI (CT),76001,2010,1601.0
CALI (CT),76001,2011,1817.0
CALI (CT),76001,2012,1847.0
CALI (CT),76001,2013,1962.0
CALI (CT),76001,2014,1545.0
CALI (CT),76001,2015,1350.0
CALI (CT),76001,2016,1281.0
CALI (CT),76001,2017,1241.0
CALI (CT),76001,2018,1159.0
CALI (CT),76001,2019,1115.0
CALI (CT),76001,2020,1073.0
CALI (CT),76001,2021,1224.0
CALIMA,76126,2010,9.0
CALIMA,76126,2011,20.0
CALIMA,76126,2012,21.0
CALIMA,76126,2013,7.0
CALIMA,76126,2014,4.0
CALIMA,76126,2015,9.0
CALIMA,76126,2016,9.0
CALIMA,76126,2017,7.0
CALIMA,76126,2018,5.0
CALIMA,76126,2019,10.0
CALIMA,76126,2020,6.0
CALIMA,76126,2021,8.0
CALOTO,19142,2010,22.0
CALOTO,19142,2011,30.0
CALOTO,19142,2012,28.0
CALOTO,19142,2013,14.0
CALOTO,19142,2014,18.0
CALOTO,19142,2015,10.0
CALOTO,19142,2016,13.0
CALOTO,19142,2017,24.0
CALOTO,19142,2018,26.0
CALOTO,19142,2019,39.0
CALOTO,19142,2020,30.0
CALOTO,19142,2021,18.0
CAMPAMENTO,5134,2010,3.0
CAMPAMENTO,5134,2011,7.0
CAMPAMENTO,5134,2012,6.0
CAMPAMENTO,5134,2013,4.0
CAMPAMENTO,5134,2014,4.0
CAMPAMENTO,5134,2015,2.0
CAMPAMENTO,5134,2016,1.0
CAMPAMENTO,5134,2017,5.0
CAMPAMENTO,5134,2018,2.0
CAMPAMENTO,5134,2019,4.0
CAMPAMENTO,5134,2020,4.0
CAMPAMENTO,5134,2021,3.0
CAMPO DE LA CRUZ,8137,2013,2.0
CAMPO DE LA CRUZ,8137,2014,1.0
CAMPO DE LA CRUZ,8137,2015,2.0
CAMPO DE LA CRUZ,8137,2017,3.0
CAMPO DE LA CRUZ,8137,2018,2.0
CAMPO DE LA CRUZ,8137,2019,2.0
CAMPO DE LA CRUZ,8137,2020,1.0
CAMPOALEGRE,41132,2010,12.0
CAMPOALEGRE,41132,2011,9.0
CAMPOALEGRE,41132,2012,8.0
CAMPOALEGRE,41132,2013,18.0
CAMPOALEGRE,41132,2014,18.0
CAMPOALEGRE,41132,2015,11.0
CAMPOALEGRE,41132,2016,15.0
CAMPOALEGRE,41132,2017,14.0
CAMPOALEGRE,41132,2018,17.0
CAMPOALEGRE,41132,2019,17.0
CAMPOALEGRE,41132,2020,17.0
CAMPOALEGRE,41132,2021,20.0
CAMPOHERMOSO,15135,2010,1.0
CAMPOHERMOSO,15135,2012,1.0
CAMPOHERMOSO,15135,2013,1.0
CAMPOHERMOSO,15135,2014,1.0
CAMPOHERMOSO,15135,2015,1.0
CANALETE,23090,2010,1.0
CANALETE,23090,2012,1.0
CANALETE,23090,2013,1.0
CANALETE,23090,2014,4.0
CANALETE,23090,2015,3.0
CANALETE,23090,2016,4.0
CANALETE,23090,2017,12.0
CANALETE,23090,2018,3.0
CANALETE,23090,2019,8.0
CANALETE,23090,2020,1.0
CANDELARIA,8141,2010,1.0
CANDELARIA,8141,2011,1.0
CANDELARIA,8141,2014,2.0
CANDELARIA,8141,2016,1.0
CANDELARIA,8141,2017,1.0
CANDELARIA,8141,2018,1.0
CANDELARIA,8141,2019,2.0
CANDELARIA,8141,2020,1.0
CANDELARIA,8141,2021,1.0
CANDELARIA,76130,2010,24.0
CANDELARIA,76130,2011,21.0
CANDELARIA,76130,2012,27.0
CANDELARIA,76130,2013,28.0
CANDELARIA,76130,2014,25.0
CANDELARIA,76130,2015,32.0
CANDELARIA,76130,2016,60.0
CANDELARIA,76130,2017,39.0
CANDELARIA,76130,2018,59.0
CANDELARIA,76130,2019,72.0
CANDELARIA,76130,2020,78.0
CANDELARIA,76130,2021,58.0
CANTAGALLO,13160,2010,6.0
CANTAGALLO,13160,2011,3.0
CANTAGALLO,13160,2012,2.0
CANTAGALLO,13160,2013,4.0
CANTAGALLO,13160,2014,4.0
CANTAGALLO,13160,2015,3.0
CANTAGALLO,13160,2017,3.0
CANTAGALLO,13160,2018,5.0
CANTAGALLO,13160,2019,7.0
CANTAGALLO,13160,2020,1.0
CANTAGALLO,13160,2021,3.0
CAPARRAPÍ,25148,2010,3.0
CAPARRAPÍ,25148,2011,4.0
CAPARRAPÍ,25148,2012,1.0
CAPARRAPÍ,25148,2014,1.0
CAPARRAPÍ,25148,2015,2.0
CAPARRAPÍ,25148,2017,1.0
CAPARRAPÍ,25148,2018,1.0
CAPARRAPÍ,25148,2019,1.0
CAPITANEJO,68147,2012,2.0
CAPITANEJO,68147,2019,2.0
CAQUEZA,25151,2010,6.0
CAQUEZA,25151,2011,3.0
CAQUEZA,25151,2012,1.0
CAQUEZA,25151,2015,4.0
CAQUEZA,25151,2016,1.0
CAQUEZA,25151,2017,2.0
CAQUEZA,25151,2019,2.0
CAQUEZA,25151,2020,1.0
CAQUEZA,25151,2021,1.0
CARACOLÍ,5142,2012,2.0
CARACOLÍ,5142,2013,1.0
CARACOLÍ,5142,2016,1.0
CARACOLÍ,5142,2018,1.0
CARACOLÍ,5142,2019,2.0
CARACOLÍ,5142,2021,1.0
CARAMANTA,5145,2012,1.0
CARAMANTA,5145,2013,3.0
CARAMANTA,5145,2014,1.0
